DBN,DISTRICT,SCHOOL,PRINCIPAL,PROGRESS REPORT TYPE,SCHOOL LEVEL*,PEER INDEX*,2009-2010 OVERALL GRADE,2009-2010 OVERALL SCORE,2009-2010 ENVIRONMENT CATEGORY SCORE,2009-2010 ENVIRONMENT GRADE,2009-2010 PERFORMANCE CATEGORY SCORE,2009-2010 PERFORMANCE GRADE,2009-2010 PROGRESS CATEGORY SCORE,2009-2010 PROGRESS GRADE,2009-2010 ADDITIONAL CREDIT,2008-09 PROGRESS REPORT GRADE
15K131,15,P.S. 131 Brooklyn,Ruth Quiles,EMS,Elementary,53.74,A,62.8,10.5,A,9.2,C,40.1,A,3,A
15K136,15,I.S. 136 Charles O. Dewey,Eric Sackler,EMS,Middle,2.35,C,41.1,8.6,B,4.4,D,28.1,B,0,A
15K146,15,P.S. 146,Anna Allanbrook,EMS,Elementary,29.81,B,52.2,8.8,A,6.7,C,29.4,B,7.3,A
15K154,15,Magnet School for Science & Technology,Samuel Ortiz,EMS,Elementary,23.57,C,40.3,7.7,B,7.7,C,22.4,C,2.5,A
15K169,15,P.S. 169 Sunset Park,Josephine Santiago,EMS,Elementary,51.07,B,42.1,9.1,A,5.2,D,26.3,B,1.5,A
15K172,15,P.S. 172 Beacon School of Excellence,Jack Spatola,EMS,Elementary,62.7,A,105.1,15,A,25,A,55.8,A,9.3,A
15K230,15,P.S. 230 Doris L. Cohen,Sharon Fiden,EMS,Elementary,37.38,C,34.5,10.1,A,6.2,C,18.2,C,0,A
15K261,15,P.S. 261 Philip Livingston,Zipporiah Mills,EMS,Elementary,33.07,B,45.9,6,B,7.3,C,28.6,B,4,A
15K295,15,P.S. 295,Deanna Marco,EMS,Elementary,48.42,A,70.6,9.9,A,9.7,C,48.7,A,2.3,A
15K321,15,P.S. 321 William Penn,Elizabeth Phillips,EMS,Elementary,15.07,A,76.8,10.6,A,14.1,B,44.3,A,7.8,A
15K418,15,The Children's School,Arthur Mattia,EMS,Elementary,16.12,A,70,8.3,B,14.5,B,45.7,A,1.5,
15K429,15,Brooklyn School for Global Studies,Jeaninne Wallace,HS,High School,2.24,F,34.5,6.8,D,12.6,C,15.1,F,0,C
15K429,15,Brooklyn School for Global Studies,Jeaninne Wallace,EMS,Middle,2.22,B,54.4,4.3,D,8.5,C,35.8,B,5.8,A
15K442,15,New Horizons School,Deanna Sinito,EMS,Middle,1.91,B,56.2,10.5,A,7.2,C,37.7,A,0.8,A
15K443,15,New Voices School of Academic & Creative Arts,Frank Giordano,EMS,Middle,2.98,A,71.4,10.4,A,15.7,A,38.3,A,7,A
15K447,15,The Math & Science Exploratory School,Mrs. Lisa Gioe,EMS,Middle,3.25,A,67.1,6.9,B,16.5,A,37.4,A,6.3,A
15K448,15,Brooklyn Secondary School for Collaborative Studies,Alyce Barr,HS,High School,2.14,A,73.7,9.3,B,25,A,33.4,C,6,A
15K448,15,Brooklyn Secondary School for Collaborative Studies,Alyce Barr,EMS,Middle,2.47,B,52.4,7.4,B,8,C,30.5,B,6.5,B
15K462,15,Secondary School for Law,Larry Woodbridge,HS,High School,2.51,C,51.1,8.6,C,12.2,C,28.8,C,1.5,C
15K462,15,Secondary School for Law,Larry Woodbridge,EMS,Middle,2.15,C,34.4,5.7,C,6.3,D,22.4,C,0,A
15K463,15,Secondary School for Journalism,Abbie Reif,HS,High School,2.34,B,68.3,7.7,C,16.9,B,43.7,A,0,C
15K463,15,Secondary School for Journalism,Abbie Reif,EMS,Middle,2.43,C,27.6,5,C,4.5,D,18.1,D,0,A
15K464,15,Secondary School for Research,Jill Bloomberg,HS,High School,2.28,C,47.3,8.9,B,15.2,B,23.2,F,0,B
15K464,15,Secondary School for Research,Jill Bloomberg,EMS,Middle,2.19,B,43.3,6.2,C,7.2,C,29.9,B,0,A
15K497,15,School for International Studies,Fred Walsh,HS,High School,2.31,B,67.3,6.2,D,15.2,B,44.4,A,1.5,A
15K497,15,School for International Studies,Fred Walsh,EMS,Middle,2.44,A,62.1,4,D,9.4,C,39.9,A,8.8,A
15K519,15,Cobble Hill School of American Studies,Kenneth Cuthbert,HS,High School,1.93,B,65.6,8.5,C,13,C,39.6,B,4.5,B
15K520,15,Pacific High School,Michael Courtney,HST,High School Transfer,2.11,C,48.8,10.6,A,10.2,D,28,C,0,F
15K529,15,West Brooklyn Community High School,Liliana Polo,HST,High School Transfer,2.43,A,70.9,13.3,A,16,B,40.1,B,1.5,A
15K530,15,Metropolitan Corporate Academy High School,Lennel George,HS,High School,2.03,C,48,7.5,C,8.3,F,27.7,D,4.5,D
15K656,15,Brooklyn High School of the Arts,Margaret Lacey Berman,HS,High School,2.87,C,56.5,8.4,C,10.1,D,38,B,0,B
15K667,15,SUNSET PARK HIGH SCHOOL,Corinne Vinal,HS,High School,2.52,,,,,,,,,,
15K676,15,RED HOOK NEIGHBORHOOD SCHOOL,Rochel Brown,EC,K-3,64.35,,,,,,,,,,
15K698,15,South Brooklyn Community High School,Louis Garcia,HST,High School Transfer,2.35,C,49.9,12.6,A,9.4,F,27.9,C,0,C
15K821,15,Sunset Park Prep,Lola Padin,EMS,Middle,2.86,A,69.2,8.3,B,11.8,B,41.8,A,7.3,A
16K005,16,P.S. 005 Dr. Ronald Mcnair,Lena Gates,EMS,Elementary,60.67,B,57.8,5.2,C,6.6,C,43.7,A,2.3,A
16K021,16,P.S. 021 Crispus Attucks,Harold Anderson,EMS,Elementary,54.57,A,64.2,9.6,A,10.2,B,37.1,A,7.3,B
16K025,16,P.S. 025 Eubie Blake School,Anita Coley,EMS,Elementary,62.84,C,35.4,3.2,D,5.7,D,22.2,C,4.3,A
16K026,16,P.S. 026 Jesse Owens,Michele Ashley,EMS,Elementary,59.8,C,33.2,6.3,B,7.6,C,19.3,C,0,A
16K028,16,P.S. 028 The Warren Prep Academy,Sadie Silver,EMS,Elementary,59.27,B,56.5,10.9,A,3.8,D,41,A,0.8,D
16K035,16,M.S. 035 Stephen Decatur,Jacklyn Charles-Marcus,EMS,Middle,2.34,A,68.1,9.9,A,8.7,C,42.2,A,7.3,A
16K040,16,P.S. 040 George W. Carver,Leonie Hibbert,EMS,Elementary,59.56,A,80.3,8.4,B,7,C,56.9,A,8,A
16K057,16,J.H.S. 057 Whitelaw Reid,Celeste Douglas,EMS,Middle,2.43,C,42.4,10.2,A,4.1,D,26.8,B,1.3,A
16K081,16,P.S. 081 Thaddeus Stevens,Cheryl Ault,EMS,Elementary,62.53,B,42.1,7.6,B,5.8,C,23.4,C,5.3,A
16K243,16,P.S. 243K- The Weeksville School,Karen Hambright-Glover,EMS,Elementary,63.97,C,15.1,6.7,B,4.9,D,3.5,F,0,A
16K262,16,P.S. 262 El Hajj Malik El Shabazz Elementary School,Joeletha Ferguson,EMS,Elementary,62.09,A,94.6,9.1,A,17.1,A,59.4,A,9,A
16K267,16,"M.S. 267 Math, Science & Technology",Patricia King,EMS,Middle,2.2,B,57.6,8.8,B,9.7,C,35.6,B,3.5,A
16K308,16,P.S. 308 Clara Cardwell,Renata Clement,EMS,K-8,57.01,C,35.7,3.4,D,5,D,26.5,B,0.8,A
16K309,16,P.S. 309 The George E. Wibecan Preparatory Academy,Emily Zucal,EMS,Elementary,60.65,C,33.8,9.6,A,3.2,D,19.5,C,1.5,B
16K335,16,P.S. 335 Granville T. Woods,Dr. Laverne Nimmons,EMS,Elementary,65.55,B,53.7,5.8,C,14.3,B,30.1,B,3.5,A
16K385,16,"School of Business, Finance and Entrepreneurship",Glyn Marryshow,EMS,Middle,2.13,A,67.5,5.3,C,11.1,B,45.6,A,5.5,A
16K393,16,Frederick Douglass Academy IV Secondary School,Claytisha Walden,HS,High School,2.44,B,62.6,6.2,D,17.9,A,37,B,1.5,D
16K393,16,Frederick Douglass Academy IV Secondary School,Claytisha Walden,EMS,Middle,2.71,F,18.1,4.4,D,5.4,D,8.3,F,0,C
16K455,16,Boys and Girls High School,Bernard Gassaway,HS,High School,1.79,C,49.4,6.7,D,8.7,F,34,C,0,D
16K498,16,ACORN High School for Social Justice,Karen Watts,HS,High School,1.97,A,78.5,11.7,A,15.7,B,48.1,A,3,A
16K534,16,Upper School @ P.S. 25,William Cooper,EMS,Middle,2.13,C,38.6,2.5,F,4.5,D,30.3,B,1.3,B
16K584,16,M.S. 584,Gilleyan J. Hargrove,EMS,Middle,2.38,C,18.6,5.5,C,2.2,F,10.4,F,0.5,A
16K594,16,Gotham Professional Arts Academy,Alexander White,HS,High School,2.38,,,,,,,,,,
16K627,16,Brighter Choice Community School,Fabayo Mcintosh,EC,K-3,59.9,D,20.2,11.7,A,0.3,F,6.7,C,1.5,
16K636,16,Young Scholars' Academy for Discovery and Exploration,Danika Lacroix,EMS,Elementary,65.29,A,64.7,9.8,A,5.6,D,44,A,5.3,
16K688,16,The Brooklyn Academy of Global Finance,Lena Borst,HS,High School,2.23,,,,,,,,,,
17K002,17,M.S. 002,Adrienne Spencer,EMS,Middle,2.36,B,59.1,10,A,7.4,C,36.9,B,4.8,A
17K006,17,P.S. 006,Ellen Carlisle,EMS,Elementary,60.87,B,54.2,8.9,A,7.1,C,36.7,A,1.5,A
17K012,17,P.S. 012,Nyree Dixon,EMS,Elementary,62.04,B,44.9,5.4,C,8.4,C,29.6,B,1.5,A
17K022,17,P.S. 022,Carlen Padmore-Gateau,EMS,Elementary,64.98,C,13.6,2.5,F,3.2,D,7.1,F,0.8,A
17K061,17,M.S. 061 Dr. Gladstone H. Atwell,Sandra Taylor,EMS,Middle,2.96,C,26.9,5,C,3.5,F,14.9,D,3.5,A
17K091,17,P.S. 091 The Albany Avenue School,Andrea Gray,EMS,Elementary,66.08,C,29.1,6.3,B,9.3,C,13,D,0.5,A
17K092,17,P.S. 092 Adrian Hegeman,Ms. Diana Rahmaan,EMS,Elementary,61.48,C,29.7,8.6,B,4.3,D,15.3,D,1.5,A
17K138,17,P.S. 138 Brooklyn,Ms. Marie Chauvet-Monchik,EMS,K-8,61.43,A,59.5,9.7,A,10.3,B,35,A,4.5,A
17K161,17,P.S. 161 The Crown,Ms. Deborah Barrett,EMS,K-8,55.98,C,21.3,6,C,6.2,C,9.1,F,0,A
17K167,17,P.S. 167 The Parkway,Marc Mardy,EMS,Elementary,64.61,C,20.7,5.7,C,2.7,D,12.3,D,0,A
17K181,17,P.S. 181 Brooklyn,Lowell Coleman,EMS,K-8,56.46,C,32.2,3.3,D,6.7,C,20.2,C,2,A
17K189,17,P.S. 189 Lincoln Terrace,Ms. Berthe G. Faustin,EMS,K-8,59.69,B,50.2,10.2,A,12.1,B,24.4,C,3.5,A
17K191,17,P.S. 191 Paul Robeson,Mrs. Elsi Capolongo,EMS,Elementary,64.38,C,36.2,6.9,B,4.2,D,24.1,C,1,B
17K221,17,P.S. 221 Toussaint L'Ouverture,Clara Moodie-Kirkland,EMS,Elementary,60.84,C,36.8,8.1,B,5.4,D,20.8,C,2.5,A
17K241,17,P.S. 241 Emma L. Johnston,Denis Guerin,EMS,Elementary,60.87,C,32.6,8.5,B,13.1,B,9.5,F,1.5,A
17K246,17,M.S. 246 Walt Whitman,Bently Warrington,EMS,Middle,2.19,B,51.4,7.2,B,5.4,D,35,B,3.8,A
17K249,17,P.S. 249 The Caton,Ms. Elisa Brown,EC,K-3,61.1,A,65.7,14,A,15,A,24.7,A,12,
17K289,17,P.S. 289 George V. Brower,Mr. Dennis O. Jeffers,EMS,Elementary,59.8,B,55.2,4,D,9.2,C,39.2,A,2.8,B
17K316,17,P.S. 316 Elijah Stroud,Elif Gure,EMS,Elementary,61.5,A,68.8,5.8,C,10.5,B,46.5,A,6,A
17K334,17,Middle School for Academic and Social Excellence,Kathleen Clarke-Glover,EMS,Middle,2,B,43.4,6.2,C,4.4,D,31.3,B,1.5,C
17K340,17,I.S. 340,Mrs. Jean Williams,EMS,Middle,3.44,B,47.5,5.8,C,4.1,D,31.6,B,6,B
17K352,17,Ebbets Field Middle School,Margie Baker,EMS,Middle,2.35,B,49.7,6.1,C,4.6,D,34.7,B,4.3,A
17K353,17,Elijah Stroud Middle School,Claudette Essor,EMS,Middle,2.14,A,70.9,9.1,B,8,C,47.5,A,6.3,A
17K354,17,The School of Integrated Learning,Monique Campbell,EMS,Middle,2.12,A,75.2,9.2,B,10.6,B,47.9,A,7.5,A
17K375,17,P.S. 375 Jackie-Robinson School,Ms. Marion Wilson,EMS,Elementary,60.43,B,44.5,9.8,A,5,D,26.7,B,3,A
17K382,17,Academy for College Preparation and Career Exploration: A College Board School,Ditta Korbeogo,HS,High School,2.51,B,60.4,5.8,F,22.7,A,25.9,D,6,
17K382,17,Academy for College Preparation and Career Exploration: A College Board School,Ditta Korbeogo,EMS,Middle,2.86,D,28.8,3.9,D,4.6,D,18,D,2.3,C
17K394,17,M.S. K394,Ms. Claudette Murray,EMS,K-8,57.04,C,36.8,8.9,A,7.4,C,18.5,C,2,A
17K397,17,P.S. 397 Foster-Laurie,Nancy Colon,EMS,Elementary,61.16,B,41.1,9.6,A,3.4,D,28.1,B,0,A
17K398,17,P.S. 398 Walter Weaver,Diane Danay-Caban,EMS,Elementary,65.36,B,53.8,2.9,D,10.6,B,36.5,A,3.8,A
17K399,17,P.S. 399 Stanley Eugene Clark,Marion J. Brown,EMS,Elementary,57.33,A,86.3,11,A,19.6,A,54.2,A,1.5,A
17K408,17,Academy of Hospitality and Tourism,Adam Breier,HS,High School,2.35,D,44.6,5.2,F,14.9,B,24.5,D,0,
17K467,17,Erasmus YABC,Angela Pugh Roberson,YABC,YABC,,B,52.9,6.6,D,17.6,B,27.2,C,1.5,
17K484,17,Ronald Edmonds Learning Center II,Herbert Daughtry,EMS,Middle,2.48,C,40,6.8,B,6.6,C,22.8,C,3.8,A
17K489,17,W.E.B. Dubois Academic High School,Catherine Hartnett,HST,High School Transfer,2.29,C,49.8,6.9,C,14.1,B,28.8,C,0,B
17K524,17,International High School at Prospect Heights,Nedda De Castro,HS,High School,2.15,B,66.7,13,A,11.2,D,41,B,1.5,A
17K528,17,"High School for Global Citizenship, The",Steve Rau,HS,High School,2.28,C,56.2,6.3,D,15.3,B,34.6,C,0,C
17K531,17,"School for Human Rights, The",Michael Alexander,HS,High School,2.21,A,78,14,A,18,A,40,B,6,A
17K531,17,"School for Human Rights, The",Michael Alexander,EMS,Middle,2.71,B,46.9,12.1,A,4.1,D,29.9,B,0.8,A
17K533,17,School for Democracy and Leadership,Rebecca Ostro/Emma Heeschen,HS,High School,2.26,C,57.3,6.5,D,18.1,A,29.7,C,3,B
17K533,17,School for Democracy and Leadership,Rebecca Ostro/Emma Heeschen,EMS,Middle,2.69,C,36.6,5.3,C,2.7,F,27.1,B,1.5,B
17K537,17,High School for Youth and Community Development at Erasmus,Mary Prendergast,HS,High School,2.15,C,57.1,8.2,C,14.3,C,31.6,C,3,C
17K539,17,High School for Service & Learning at Erasmus,Leonard Kassan,HS,High School,2.12,A,86,11.2,A,18.5,A,51.8,A,4.5,A
17K543,17,"Science, Technology and Research Early College High School at Erasmus",Dr. Eric L. Blake,HS,High School,3.23,A,79.2,11.3,A,19.2,A,45.7,A,3,A
17K543,17,"Science, Technology and Research Early College High School at Erasmus",Dr. Eric L. Blake,EMS,Middle,3.39,C,36.9,10.5,A,1.6,F,23.3,C,1.5,B
17K544,17,International Arts Business School,Ms. Sheila Hanley,HS,High School,2.27,C,47.7,7.1,C,15.3,B,25.3,D,0,D
17K546,17,High School for Public Service: Heroes of Tomorrow,Ben Shuldiner,HS,High School,2.98,A,82.2,11.4,A,18.4,A,49.4,A,3,A
17K547,17,Brooklyn Academy of Science and the Environment,Veronica Peterson,HS,High School,2.45,A,71.7,11.3,A,17.7,A,36.7,B,6,C
17K548,17,Brooklyn School for Music & Theatre,Pamela Randazzo-Dorcely,HS,High School,2.45,A,77.3,9.1,B,22.4,A,41.3,B,4.5,B
17K568,17,Brownsville Academy High School,Lashawn Robinson,HST,High School Transfer,2.43,B,66.6,15,A,7.1,F,41.5,A,3,A
17K587,17,Middle School for the Arts,Susan Hobson-Ransom,EMS,Middle,2.4,C,16.5,6.4,B,0.8,F,7.8,F,1.5,A
17K590,17,Medgar Evers College Preparatory School,Dr. Michael A. Wiltshire,HS,High School,3.32,B,69.4,7.4,C,16.2,B,45.8,A,0,A
17K590,17,Medgar Evers College Preparatory School,Dr. Michael A. Wiltshire,EMS,Middle,3.79,B,54.1,8.6,B,9.7,C,35.8,B,0,A
17K600,17,Clara Barton High School,Dr. Richard A. Forman,HS,High School,2.55,C,49.4,8.7,B,12.5,C,28.2,C,0,B
17K625,17,Paul Robeson High School,Mr. Ira C. Weston,HS,High School,1.83,C,55.4,6.5,D,12.7,C,36.2,B,0,C
18K066,18,P.S. 66,Joel Rubenfeld,EMS,K-8,50.1,A,59.1,9.1,A,10.5,B,33.5,B,6,A
18K068,18,I.S. 068 Isaac Bildersee,Merve Williams,EMS,Middle,2.5,C,39.4,5.2,C,5.1,D,27.3,B,1.8,A
18K114,18,P.S. 114 Ryder Elementary,Charmaine Luke,EMS,Elementary,53.34,D,16,0,F,0.7,F,12.5,D,2.8,B
18K115,18,P.S. 115 Daniel Mucatel School,Mitchell Pinsky,EMS,Elementary,52.55,B,53.6,10.5,A,8.5,C,32.6,B,2,A
18K135,18,P.S. 135 Sheldon A. Brookner,Ms. Penny Grinage,EMS,Elementary,58.06,B,50.8,11,A,7.8,C,30.7,B,1.3,A
18K208,18,P.S. 208 Elsa Ebeling,Ms. Kristy Parris,EMS,Elementary,53.52,B,56,11.1,A,9.3,C,34.3,B,1.3,A
18K211,18,I.S. 211 John Wilson,Buffie Simmons-Peart,EMS,Middle,2.6,B,50.3,7.8,B,9.3,C,29.7,B,3.5,A
18K219,18,P.S. 219 Kennedy-King,Ms. Winsome Smith,EMS,Elementary,60.32,C,36.1,6.3,B,6.3,C,22.2,C,1.3,A
18K233,18,P.S. 233 Langston Hughes,Denean Stephens-Spellman,EMS,Elementary,57.39,C,36.1,5.7,C,7.4,C,23,C,0,A
18K235,18,P.S. 235 Lenox School,Lisa Solitario,EMS,K-8,48.76,B,50.2,8,B,14.5,A,25.7,B,2,A
18K244,18,P.S. 244 Richard R. Green,Ms. Grace Alesia,EMS,Elementary,54.95,B,57.4,8.3,B,9,C,38.1,A,2,A
18K268,18,P.S. 268 Emma Lazarus,Ms. Mosezetta Overby,EMS,Elementary,59.72,C,36.5,8.7,A,5.4,D,20.6,C,1.8,A
18K272,18,P.S. 272 Curtis Estabrook,Dakota Keyes,EMS,Elementary,60.88,C,40.4,4.8,C,4.8,D,28.3,B,2.5,A
18K276,18,P.S. 276 Louis Marshall,Jonathan Straughn,EMS,Elementary,54.18,C,34.8,6,B,6,C,22.8,C,0,A
18K279,18,P.S. 279 Herman Schreiber,Lorenzo Chambers,EMS,Elementary,54.4,C,35.1,6.1,B,6.7,C,20.3,C,2,A
18K285,18,I.S. 285 Meyer Levin,Mr. Frederick A. Underwood,EMS,Middle,2.91,C,32,3.9,D,5.5,D,22.6,C,0,B
18K366,18,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,Ingrid Thomas-Clark,EMS,Middle,2.88,,,,,,,,,,
18K415,18,Samuel J. Tilden High School,Livingstone Hilaire,HS,High School,,,,,,,,,,,
18K500,18,Canarsie High School,Angelo Marra,HS,High School,,,,,,,,,,,
18K501,18,Learning To Work YABC At Canarsie High School,Rosalie Marks,YABC,YABC,,C,47.8,7.8,C,13,C,27,C,0,
18K515,18,South Shore High School,Katherine Kefalas,HS,High School,,,,,,,,,,,
18K563,18,It Takes a Village Academy,Marina Vinitskaya,HS,High School,2.2,,,,,,,,,,
18K566,18,Brooklyn Generation School,Terri Lynn Grey,HS,High School,2.12,,,,,,,,,,
18K567,18,Brooklyn Theatre Arts High School,Joshua Good,HS,High School,2.26,,,,,,,,,,
18K569,18,Kurt Hahn Expeditionary Learning School,Matt Brown,HS,High School,2.23,,,,,,,,,,
18K576,18,Victory Collegiate High School,Marcel Duane Deans,HS,High School,2.41,,,,,,,,,,
18K578,18,Brooklyn Bridge Academy,Myrna Walters,HST,High School Transfer,2.19,C,50.4,7.8,C,11.3,D,31.3,C,0,C
18K581,18,East Flatbush Community Research School,David Manning,EMS,Middle,2.34,C,17.1,2.4,F,4,D,10.2,F,0.5,A
18K588,18,Middle School for Art and Philosophy,Andrew Buck,EMS,Middle,2.52,C,32.7,3.4,D,4.9,D,23.6,C,0.8,A
18K589,18,Arts & Media Preparatory Academy,Robert Hall,HS,High School,2.29,,,,,,,,,,
18K598,18,Middle School of Marketing and Legal Studies,Jameela Horton-Ball,EMS,Middle,2.6,C,37.6,6.4,B,8.2,C,23,C,0,A
18K617,18,High School for Innovation in Advertising and Media,Adaleza Michelena,HS,High School,2.36,,,,,,,,,,
18K629,18,Cultural Academy for the Arts and Sciences,Diane Varano,HS,High School,2.27,,,,,,,,,,
18K633,18,High School for Medical Professions,Joseph Scarmato,HS,High School,2.91,,,,,,,,,,
18K635,18,Olympus Academy,Seth Schoenfeld,HST,High School Transfer,2.3,,,,,,,,,,
18K637,18,Academy for Conservation and the Environment,Michelle Ashkin,HS,High School,2.22,,,,,,,,,,
18K642,18,Urban Action Academy,Abe Correa,HS,High School,2.42,,,,,,,,,,
18K673,18,EAST BROOKLYN COMMUNITY HIGH SCHOOL,Patrick Mcgillicuddy,HST,High School Transfer,2.37,,,,,,,,,,
18K922,18,South Shore Educational Complex YABC,Dawn Harris,YABC,YABC,,C,47.2,9.1,B,14,B,24.1,D,0,
19K007,19,P.S. 007 Abraham Lincoln,Nydia Acevedo,EMS,Elementary,59.34,B,48.8,6.8,B,9.8,C,30.7,B,1.5,A
19K013,19,P.S. 013 Roberto Clemente,Barbara Ashby,EMS,Elementary,61.11,C,32.9,7.4,B,2.9,D,21.8,C,0.8,B
19K065,19,P.S. 065,Daysi Garcia,EMS,Elementary,57.04,A,72.3,12.6,A,15.2,A,41.5,A,3,A
19K072,19,P.S./I.S. 072 Annette P Goldman,Valena Welch Woodley,EMS,K-8,,,,,,,,,,,
19K089,19,P.S. 089 Cypress Hills,Irene Leon,EMS,K-8,63.11,B,49.6,10.5,A,4.4,D,32.4,B,2.3,A
19K108,19,P.S. 108 Sal Abbracciamento,Constance Hahn,EMS,Elementary,58,B,45.2,9.2,A,9.4,C,26.6,B,0,A
19K149,19,P.S. 149 Danny Kaye,Enid Silvera,EMS,Elementary,63.5,C,32.6,4.9,C,7.4,C,18,C,2.3,A
19K158,19,P.S. 158 Warwick,Audrey Wilson,EMS,Elementary,60.01,C,38.3,7.9,B,5,D,22.4,C,3,A
19K159,19,P.S. 159 Isaac Pitkin,Monica Duncan,EMS,Elementary,49.76,C,26.3,5.4,C,1.7,D,17.7,C,1.5,A
19K166,19,J.H.S. 166 George Gershwin,Maria Ortega,EMS,Middle,2.27,C,39.5,4.9,C,5.1,D,25.7,B,3.8,B
19K171,19,I.S. 171 Abraham Lincoln,Yolanda Fustanio,EMS,Middle,2.89,C,37.6,5.5,C,3.4,F,26.7,B,2,B
19K174,19,P.S. 174 Dumont,Ingrid Mason,EMS,K-8,58.42,C,30.4,7.3,B,0.5,F,21.8,C,0.8,B
19K190,19,P.S. 190 Sheffield,Stephaun Hill,EMS,Elementary,61.38,A,62.1,7.1,B,10.2,B,38.8,A,6,A
19K202,19,P.S. 202 Ernest S. Jenkyns,Pauline Smith-Gayle,EMS,K-8,60.65,C,12.5,5.6,C,5.6,D,0,F,1.3,A
19K213,19,P.S. 213 New Lots,Gary Albin/Anne Lee Bernard,EMS,Elementary,60.65,C,33.8,8.4,B,9.3,C,15.6,D,0.5,A
19K214,19,P.S. 214 Michael Friedsam,Patricia Tubridy,EMS,Elementary,48.35,B,43.5,6.5,B,4.4,D,30.3,B,2.3,A
19K218,19,J.H.S. 218 James P. Sinnott,Joseph Costa,EMS,Middle,2.56,B,59.7,5.3,C,9.1,C,39,A,6.3,A
19K224,19,P.S. 224 Hale A. Woodruff,George Andrews,EMS,Elementary,58.34,B,40.8,4.6,C,4.1,D,32.1,B,0,A
19K260,19,P.S. 260 Breuckelen,Pierre Raymond,EMS,Elementary,60.61,D,16.3,1.3,F,1.4,F,12.8,D,0.8,B
19K273,19,P.S. 273 Wortman,Melessa Avery,EMS,Elementary,57.07,C,33.8,9.5,A,7.5,C,16.8,D,0,A
19K290,19,P.S. 290 Juan Morel Campos,Willena George,EMS,Elementary,58.71,B,45.3,9.9,A,8.8,C,26.6,B,0,A
19K292,19,J.H.S. 292 Margaret S. Douglas,Everett Hughes,EMS,Middle,2.64,C,40.6,5.3,C,7.3,C,26,B,2,A
19K302,19,J.H.S. 302 Rafael Cordero,Lisa Linder,EMS,Middle,2.74,D,30.2,3.5,D,2.3,F,23.6,C,0.8,B
19K306,19,P.S. 306 Ethan Allen,Lawrence Burroughs,EMS,K-8,60.24,B,41.5,4,D,4.2,D,31,B,2.3,A
19K311,19,Essence School,Claudy Makelele,EMS,Middle,2.77,B,43.9,6.5,B,4.6,D,32,B,0.8,B
19K328,19,P.S. 328 Phyllis Wheatley,Douglas Avila,EMS,K-8,65.26,B,44.2,3,D,3.3,D,33.4,B,4.5,A
19K345,19,P.S. 345 Patrolman Robert Bolden,Wanda Holt,EMS,Elementary,61.94,B,44.2,3.8,D,5.8,C,31.1,B,3.5,A
19K346,19,P.S. 346 Abe Stark,Kevin Caifa,EMS,Elementary,50.85,C,32.9,4.2,D,4.9,D,22.8,C,1,A
19K364,19,I.S. 364 Gateway,Dale Kelly,EMS,Middle,2.89,B,50.4,7.1,B,9.2,C,30.3,B,3.8,A
19K409,19,East New York Family Academy,Sheila Richards,HS,High School,2.93,B,59.2,8.4,C,14.7,B,36.1,B,0,B
19K409,19,East New York Family Academy,Sheila Richards,EMS,Middle,3.43,B,50.3,7.5,B,12.9,B,29.9,B,0,A
19K420,19,Franklin K. Lane High School,Marlon Bynum,HS,High School,,,,,,,,,,,
19K431,19,Thomas Jefferson YABC,Juan Batista,YABC,YABC,,B,61.1,3.3,F,16.1,B,35.7,B,6,
19K452,19,Frederick Douglass Academy VIII Middle School,Yolanda Martin,EMS,Middle,3.26,B,43.2,8.7,B,6.1,D,26.9,B,1.5,A
19K502,19,FDNY High School for Fire and Life Safety,James Anderson,HS,High School,2.16,C,56.2,7.9,C,10.6,D,37.7,B,0,C
19K504,19,High School for Civil Rights,Michael S. Steele,HS,High School,2.22,B,65.2,8.6,C,12.6,C,39.5,B,4.5,C
19K507,19,Performing Arts and Technology High School,Reginald Richardson,HS,High School,2.2,B,58,4,F,20.4,A,29.1,C,4.5,B
19K510,19,World Academy for Total Community Health High School,Kim Wanliss,HS,High School,2.27,B,67.1,6.9,D,16.8,B,38.9,B,4.5,B
19K583,19,Multicultural High School,Altagracia Liciaga,HS,High School,2.01,,,,,,,,,,
19K615,19,Transit Tech Career and Technical Education High School,Larry Kalvar,HS,High School,2.51,B,62,7.6,C,17,B,34.4,C,3,B
19K618,19,Academy of Innovative Technology,Cynthia Fowlkes,HS,High School,2.2,,,,,,,,,,
19K639,19,Brooklyn Lab School,Charles Simic,HS,High School,2.33,,,,,,,,,,
19K659,19,Cypress Hills Collegiate Preparatory School,Alex Maysonet,HS,High School,2.49,F,38.9,7.9,C,8,F,23,F,0,
19K660,19,W. H. Maxwell Career and Technical Education High School,Jocelyn Badette,HS,High School,1.78,B,58,6.4,D,9.4,F,39.2,B,3,D
19K677,19,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,Judy Touzin,EC,K-3,56.49,,,,,,,,,,
19K678,19,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,Rose Anne Gonzalez,EMS,Middle,2.31,,,,,,,,,,
